machine_id,type,install_date,region,status
M3128,Laser Cutter,2022-11-20,East,Active
M3129,Grinder,2024-04-21,South,Inactive
M3130,3D Print,2022-11-19,West,Inactive
M3131,Compressor,2024-12-22,North,Inactive
M3132,Furnace,2023-04-12,East,Active
M3133,Furnace,2024-05-10,West,Inactive
M3134,Conveyor,2023-08-05,South,Inactive
M3135,Laser Cutter,2022-08-21,South,Inactive
M3136,Press,2024-03-18,North,Active
M3137,Grinder,2023-09-13,West,Active
M3138,Pump,2023-08-16,West,Inactive
M3139,Welder,2024-12-01,West,Active
M3140,Furnace,2024-08-02,East,Active
M3141,Packaging Unit,2025-05-23,South,Inactive
M3142,Welder,2024-04-30,West,Inactive
M3143,Mixer,2023-06-23,North,Inactive
M3144,Laser Cutter,2023-12-29,East,Inactive
M3145,Drill,2022-11-27,North,Active
M3146,Furnace,2022-08-20,South,Inactive
M3147,Press,2022-09-22,West,Inactive
M3148,Conveyor,2024-10-16,East,Active
M3149,Furnace,2023-11-08,North,Active
M3150,Mixer,2024-09-13,North,Inactive
M3151,Press,2023-01-06,North,Active
M3152,Furnace,2025-04-27,North,Active
M3153,Lathe,2024-04-30,East,Inactive
M3154,CNC-Machine,2023-05-08,West,Active
M3155,CNC-Machine,2024-08-13,North,Inactive
M3156,Pump,2024-04-30,North,Inactive
M3157,Compressor,2023-08-21,North,Inactive
M3158,Drill,2024-11-03,North,Inactive
M3159,CNC-Machine,2024-11-16,East,Inactive
M3160,Grinder,2023-04-16,North,Active
M3161,Grinder,2025-05-17,South,Inactive
M3162,Packaging Unit,2023-01-19,North,Inactive
M3163,Pump,2022-08-30,South,Active
M3164,Pump,2024-08-23,West,Inactive
M3165,Packaging Unit,2025-02-17,South,Inactive
M3166,Lathe,2023-07-07,West,Active
M3167,Press,2023-01-21,West,Inactive
M3168,Conveyor,2023-07-30,West,Inactive
M3169,Drill,2023-04-17,North,Inactive
M3170,Grinder,2025-05-26,West,Active
M3171,Conveyor,2024-01-18,South,Inactive
M3172,Furnace,2023-11-13,North,Active
M3173,Conveyor,2025-05-17,East,Inactive
M3174,Packaging Unit,2024-11-27,North,Inactive
M3175,Conveyor,2024-05-12,North,Active
M3176,Mixer,2023-09-16,West,Active
M3177,Compressor,2023-05-18,West,Active
M3178,Mixer,2024-06-10,East,Inactive
M3179,Compressor,2024-02-26,South,Active
M3180,Conveyor,2023-08-13,South,Inactive
M3181,Welder,2024-06-23,West,Inactive
M3182,Mixer,2024-09-02,North,Active
M3183,Drill,2023-02-11,North,Inactive
M3184,Lathe,2023-05-02,West,Inactive
M3185,Lathe,2025-01-03,North,Inactive
M3186,CNC-Machine,2023-11-15,North,Inactive
M3187,Furnace,2023-03-19,East,Inactive
M3188,Conveyor,2024-07-31,East,Inactive
M3189,Drill,2024-01-19,West,Active
M3190,Laser Cutter,2023-05-02,East,Inactive
M3191,Furnace,2023-08-09,North,Active
M3192,Drill,2024-06-08,South,Inactive
M3193,Compressor,2023-05-23,North,Inactive
M3194,3D Print,2022-11-19,West,Active
M3195,3D Print,2024-05-25,West,Inactive
M3196,CNC-Machine,2025-03-25,East,Inactive
M3197,Grinder,2023-06-19,West,Active
M3198,Pump,2024-02-08,East,Inactive
M3199,Laser Cutter,2023-01-05,East,Active
M3200,Welder,2022-12-11,South,Inactive
M3201,Packaging Unit,2023-01-26,West,Active
M3202,Welder,2025-05-23,West,Inactive
M3203,Pump,2023-05-19,West,Inactive
M3204,Furnace,2023-11-27,East,Active
M3205,Pump,2024-01-24,West,Active
M3206,Lathe,2023-01-03,East,Active
M3207,Laser Cutter,2023-10-22,West,Inactive
M3208,Lathe,2023-09-11,South,Active
M3209,Grinder,2024-10-10,North,Active
M3210,Drill,2023-08-09,East,Inactive
M3211,Furnace,2024-05-30,West,Inactive
M3212,CNC-Machine,2023-04-11,East,Active
M3213,Pump,2023-09-29,South,Inactive
M3214,Grinder,2024-06-03,East,Inactive
M3215,Welder,2024-08-11,South,Active
M3216,Drill,2025-05-11,West,Active
M3217,Welder,2024-12-28,South,Active
M3218,CNC-Machine,2025-01-20,South,Active
M3219,Drill,2023-02-19,North,Inactive
M3220,Mixer,2022-12-24,East,Active
M3221,Compressor,2023-04-08,East,Inactive
M3222,Drill,2024-07-10,North,Inactive
M3223,CNC-Machine,2025-01-18,South,Inactive
M3224,CNC-Machine,2023-01-17,West,Active
M3225,Grinder,2023-12-24,East,Active
M3226,Mixer,2024-04-05,South,Active
M3227,Packaging Unit,2023-11-09,North,Active
M3228,Press,2023-06-15,East,Active
M3229,Laser Cutter,2024-01-05,South,Inactive
M3230,Pump,2023-01-09,North,Inactive
M3231,Lathe,2024-09-24,South,Inactive
M3232,Pump,2023-05-24,West,Inactive
M3233,Mixer,2025-02-13,West,Inactive
M3234,Mixer,2022-12-17,West,Active
M3235,Compressor,2024-10-29,North,Active
M3236,Grinder,2024-07-26,North,Inactive
M3237,Drill,2023-03-13,West,Active
M3238,Packaging Unit,2022-09-30,East,Inactive
M3239,Press,2022-11-04,North,Active
M3240,Press,2024-10-30,East,Inactive
M3241,Welder,2024-08-27,North,Active
M3242,Packaging Unit,2023-08-27,West,Active
M3243,Conveyor,2024-03-27,West,Active
M3244,3D Print,2025-03-22,South,Active
M3245,Laser Cutter,2022-08-28,North,Active
M3246,Mixer,2024-09-10,South,Inactive
M3247,Welder,2023-11-14,East,Active
M3248,Drill,2024-11-11,North,Active
M3249,Press,2024-12-02,North,Active
M3250,3D Print,2024-11-27,South,Inactive
M3251,Pump,2024-09-29,East,Active
M3252,CNC-Machine,2024-07-23,West,Inactive
M3253,Lathe,2022-08-29,West,Inactive
M3254,3D Print,2022-10-09,North,Inactive
M3255,Welder,2024-09-04,North,Active
M3256,Drill,2023-02-19,South,Active
M3257,Packaging Unit,2025-02-10,West,Inactive
M3258,Pump,2024-04-14,West,Active
M3259,Furnace,2025-07-13,East,Active
M3260,3D Print,2024-08-06,South,Inactive
M3261,3D Print,2025-06-27,West,Active
M3262,3D Print,2024-07-25,South,Inactive
M3263,Drill,2025-06-24,West,Inactive
M3264,Press,2023-01-18,East,Active
M3265,Lathe,2023-09-23,East,Inactive
M3266,3D Print,2024-03-04,West,Active
M3267,Compressor,2023-04-18,East,Inactive
M3268,Lathe,2024-12-12,South,Active
M3269,Conveyor,2023-10-20,West,Active
M3270,Press,2025-05-18,East,Inactive
M3271,Furnace,2025-04-14,North,Inactive
M3272,Mixer,2024-09-13,North,Inactive
M3273,Welder,2025-02-04,North,Active
M3274,Pump,2022-10-12,North,Inactive
M3275,CNC-Machine,2023-06-14,East,Inactive
M3276,Furnace,2022-11-22,East,Inactive
M3277,Packaging Unit,2023-08-14,West,Active
M3278,Compressor,2024-03-14,East,Inactive
M3279,3D Print,2024-06-30,South,Inactive
M3280,Pump,2023-04-07,South,Active
M3281,CNC-Machine,2023-05-20,South,Active
M3282,Packaging Unit,2023-03-20,West,Active
M3283,Grinder,2023-11-22,West,Inactive
M3284,Compressor,2023-12-24,East,Active
M3285,Conveyor,2023-04-21,South,Active
M3286,3D Print,2023-12-29,North,Active
M3287,Compressor,2024-03-15,South,Active
M3288,Conveyor,2023-09-12,East,Inactive
M3289,Drill,2025-02-05,East,Inactive
M3290,Lathe,2024-09-15,North,Inactive
M3291,Conveyor,2022-12-05,South,Inactive
M3292,Press,2024-12-29,North,Active
M3293,Drill,2023-07-24,South,Inactive
M3294,CNC-Machine,2025-02-25,South,Inactive
M3295,Mixer,2022-12-26,North,Inactive
M3296,3D Print,2022-10-16,South,Active
M3297,Drill,2023-03-20,West,Inactive
M3298,Mixer,2025-03-11,West,Inactive
M3299,Packaging Unit,2023-04-06,South,Inactive
M3300,Laser Cutter,2023-07-22,South,Inactive
M3301,Conveyor,2024-05-05,West,Inactive
M3302,CNC-Machine,2025-03-14,South,Inactive
M3303,Drill,2022-08-03,North,Inactive
M3304,Pump,2024-08-27,East,Active
M3305,Laser Cutter,2022-12-03,North,Inactive
M3306,Conveyor,2024-01-13,South,Active
M3307,Pump,2022-11-21,West,Active
M3308,Laser Cutter,2022-07-22,East,Inactive
M3309,Conveyor,2023-04-14,West,Inactive
M3310,Grinder,2022-11-15,East,Active
M3311,Drill,2025-02-24,East,Inactive
M3312,CNC-Machine,2024-12-24,East,Active
M3313,Mixer,2022-07-17,South,Active
M3314,Mixer,2025-03-15,South,Inactive
M3315,Lathe,2024-04-05,North,Inactive
M3316,Lathe,2024-06-03,North,Active
M3317,Drill,2022-12-24,South,Active
M3318,Packaging Unit,2023-09-24,South,Active
M3319,CNC-Machine,2023-10-09,North,Inactive
M3320,Lathe,2024-08-07,West,Active
M3321,Grinder,2023-03-03,East,Inactive
M3322,Lathe,2023-09-04,South,Active
M3323,Drill,2023-04-09,West,Inactive
M3324,Drill,2024-12-22,East,Inactive
M3325,Pump,2024-07-08,North,Active
M3326,Lathe,2023-09-17,North,Active
M3327,Laser Cutter,2023-09-26,South,Inactive
M3328,3D Print,2022-12-28,East,Inactive
M3329,3D Print,2024-04-07,East,Inactive
M3330,Laser Cutter,2024-07-18,South,Inactive
M3331,Press,2022-08-04,West,Active
M3332,Grinder,2024-09-09,North,Active
M3333,Mixer,2025-03-03,North,Inactive
M3334,Laser Cutter,2024-11-08,East,Inactive
M3335,Mixer,2024-05-11,South,Active
M3336,Lathe,2023-03-16,North,Active
M3337,Conveyor,2023-11-03,West,Inactive
M3338,3D Print,2024-04-09,South,Inactive
M3339,Pump,2025-05-18,South,Active
M3340,Mixer,2024-11-20,North,Inactive
M3341,Packaging Unit,2022-08-18,North,Active
M3342,Conveyor,2023-12-07,West,Inactive
M3343,Grinder,2023-01-01,East,Active
M3344,Mixer,2023-03-10,North,Inactive
M3345,Press,2023-04-12,North,Active
M3346,Mixer,2023-10-29,South,Inactive
M3347,Grinder,2025-05-28,South,Active
M3348,Grinder,2025-03-23,North,Active
M3349,Packaging Unit,2023-10-15,North,Active
M3350,Compressor,2025-06-01,North,Inactive
M3351,Packaging Unit,2025-03-07,West,Active
M3352,Press,2024-03-18,East,Inactive
M3353,Compressor,2023-02-05,West,Inactive
M3354,Furnace,2025-03-22,North,Inactive
M3355,Pump,2022-07-17,North,Active
M3356,Packaging Unit,2022-10-16,West,Inactive
M3357,Drill,2023-04-25,North,Active
M3358,Compressor,2024-10-05,West,Active
M3359,Drill,2024-02-28,North,Inactive
M3360,Conveyor,2023-12-25,North,Inactive
M3361,Drill,2024-08-27,East,Active
M3362,Compressor,2025-02-19,West,Inactive
M3363,Furnace,2025-04-28,West,Active
M3364,Compressor,2024-02-26,South,Active
M3365,Compressor,2024-08-23,North,Inactive
M3366,Press,2023-03-25,North,Active
M3367,CNC-Machine,2025-06-05,West,Inactive
M3368,Furnace,2023-10-27,South,Inactive
M3369,Press,2022-12-22,South,Active
M3370,Compressor,2023-08-05,South,Active
M3371,Welder,2024-04-10,North,Inactive
M3372,Drill,2025-01-17,South,Inactive
M3373,Compressor,2025-07-07,North,Active
M3374,Grinder,2024-07-20,West,Inactive
M3375,Mixer,2023-02-26,East,Inactive
M3376,CNC-Machine,2022-11-02,West,Inactive
M3377,Lathe,2024-07-26,South,Inactive
M3378,Lathe,2022-09-12,North,Inactive
M3379,Furnace,2024-05-10,East,Active
M3380,Lathe,2022-11-07,West,Inactive
M3381,Grinder,2022-12-24,West,Inactive
M3382,Drill,2024-06-23,East,Active
M3383,Pump,2022-12-24,South,Active
M3384,CNC-Machine,2023-07-20,West,Inactive
M3385,Furnace,2022-11-02,East,Inactive
M3386,Welder,2025-06-27,South,Active
M3387,Pump,2023-11-13,East,Inactive
M3388,Lathe,2025-01-09,East,Inactive
M3389,3D Print,2022-12-05,West,Active
M3390,CNC-Machine,2025-06-29,North,Active
M3391,CNC-Machine,2025-02-13,West,Active
M3392,Mixer,2022-08-02,West,Active
M3393,Drill,2023-03-04,East,Inactive
M3394,Furnace,2023-03-23,South,Inactive
M3395,3D Print,2023-06-21,West,Active
M3396,Grinder,2024-10-27,East,Inactive
M3397,Drill,2023-02-25,South,Active
M3398,Compressor,2024-04-21,West,Active
M3399,CNC-Machine,2023-08-01,West,Inactive
M3400,Laser Cutter,2024-12-12,North,Active
M3401,Laser Cutter,2022-12-11,West,Active
M3402,Drill,2024-06-25,South,Inactive
M3403,Packaging Unit,2022-10-24,West,Active
M3404,Compressor,2022-10-28,South,Inactive
M3405,Grinder,2023-07-08,West,Active
M3406,3D Print,2024-04-23,North,Active
M3407,CNC-Machine,2023-10-03,East,Inactive
M3408,Laser Cutter,2025-06-10,South,Inactive
M3409,Drill,2025-03-23,North,Active
M3410,3D Print,2023-08-26,South,Inactive
M3411,CNC-Machine,2023-07-20,South,Active
M3412,Pump,2023-02-05,East,Inactive
M3413,Furnace,2024-10-13,North,Inactive
M3414,Pump,2025-03-31,West,Active
M3415,Press,2024-03-23,East,Active
M3416,Lathe,2023-04-11,East,Inactive
M3417,Mixer,2023-09-08,North,Inactive
M3418,Mixer,2024-01-26,North,Inactive
M3419,3D Print,2023-12-27,South,Inactive
M3420,Conveyor,2025-05-27,East,Active
M3421,CNC-Machine,2023-04-18,East,Inactive
M3422,Mixer,2024-09-25,West,Active
M3423,Press,2022-10-09,North,Active
M3424,Laser Cutter,2023-11-18,North,Inactive
M3425,Laser Cutter,2024-09-09,North,Inactive
M3426,Conveyor,2022-09-23,North,Active
M3427,Lathe,2022-10-28,North,Active
M3428,Lathe,2023-09-23,West,Inactive
M3429,Press,2022-09-28,West,Active
M3430,CNC-Machine,2023-09-28,West,Active
M3431,Conveyor,2025-07-05,South,Active
M3432,Lathe,2022-07-29,North,Inactive
M3433,Press,2024-12-29,East,Active
M3434,CNC-Machine,2023-11-22,South,Inactive
M3435,Compressor,2022-11-09,North,Active
M3436,Press,2025-04-02,East,Inactive
M3437,Conveyor,2023-11-27,South,Active
M3438,Grinder,2024-07-15,South,Active
M3439,Conveyor,2025-07-15,West,Active
M3440,Pump,2025-07-10,West,Inactive
M3441,Lathe,2023-03-29,North,Active
M3442,Press,2024-07-17,West,Active
M3443,Welder,2023-09-13,North,Inactive
M3444,Packaging Unit,2024-09-30,East,Inactive
M3445,Lathe,2023-10-30,North,Inactive
M3446,Drill,2025-02-28,South,Active
M3447,CNC-Machine,2022-11-01,North,Active
M3448,Compressor,2025-03-06,North,Inactive
M3449,Conveyor,2024-10-08,North,Inactive
M3450,Laser Cutter,2025-02-11,East,Inactive
M3451,Drill,2023-05-14,South,Active
M3452,Conveyor,2023-10-06,East,Inactive
M3453,CNC-Machine,2024-01-06,North,Inactive
M3454,3D Print,2023-11-26,South,Active
M3455,Press,2024-01-18,West,Inactive
M3456,Welder,2024-06-19,South,Active
M3457,Packaging Unit,2024-02-02,East,Inactive
M3458,Pump,2023-04-10,East,Inactive
M3459,Compressor,2022-10-31,South,Active
M3460,Conveyor,2023-06-29,South,Inactive
M3461,Pump,2023-03-15,East,Inactive
M3462,3D Print,2023-10-10,South,Inactive
M3463,Grinder,2023-06-27,West,Inactive
M3464,Compressor,2025-02-25,North,Active
M3465,Lathe,2022-08-05,West,Inactive
M3466,Furnace,2023-04-08,North,Inactive
M3467,Press,2023-04-21,North,Active
M3468,Compressor,2024-01-11,South,Active
M3469,Drill,2022-08-31,South,Inactive
M3470,Laser Cutter,2022-08-14,West,Inactive
M3471,Pump,2023-01-08,East,Active
M3472,Grinder,2023-07-11,South,Active
M3473,Press,2023-01-31,South,Inactive
M3474,Packaging Unit,2025-03-29,South,Inactive
M3475,Conveyor,2024-11-11,North,Active
M3476,Press,2025-01-31,West,Active
M3477,Pump,2024-07-02,East,Inactive
M3478,Furnace,2025-06-05,North,Active
M3479,3D Print,2024-03-01,North,Active
M3480,Drill,2024-09-16,East,Inactive
M3481,Drill,2023-08-26,East,Inactive
M3482,Conveyor,2023-04-14,South,Inactive
M3483,Pump,2023-05-06,West,Inactive
M3484,Drill,2025-06-21,North,Inactive
M3485,Compressor,2024-08-16,South,Inactive
M3486,Laser Cutter,2025-04-03,North,Active
M3487,Compressor,2023-05-17,South,Inactive
M3488,Pump,2024-09-20,East,Active
M3489,Lathe,2023-01-10,South,Active
M3490,Lathe,2024-04-13,East,Inactive
M3491,Compressor,2024-08-08,West,Inactive
M3492,Grinder,2023-07-22,West,Active
M3493,Drill,2023-12-22,West,Active
M3494,Packaging Unit,2023-11-17,North,Inactive
M3495,Pump,2025-06-01,East,Active
M3496,Conveyor,2024-09-29,North,Inactive
M3497,Drill,2025-05-15,North,Active
M3498,Conveyor,2024-06-04,North,Inactive
M3499,Furnace,2024-03-14,South,Active
M3500,Welder,2024-12-05,North,Inactive
M3501,Lathe,2024-12-29,West,Inactive
M3502,Pump,2022-09-17,North,Active
M3503,Welder,2024-12-31,West,Active
M3504,3D Print,2025-01-02,North,Inactive
M3505,Press,2023-03-05,South,Inactive
M3506,Drill,2023-08-05,East,Active
M3507,Compressor,2024-08-06,North,Inactive
M3508,CNC-Machine,2024-11-02,South,Inactive
M3509,Lathe,2023-11-22,East,Inactive
M3510,Mixer,2022-07-30,North,Inactive
M3511,Compressor,2023-01-13,North,Inactive
M3512,Packaging Unit,2023-02-11,North,Active
M3513,Mixer,2022-10-24,West,Active
M3514,Packaging Unit,2023-07-23,South,Active
M3515,Conveyor,2023-08-01,South,Inactive
M3516,Lathe,2023-01-31,South,Active
M3517,Mixer,2023-11-05,North,Inactive
M3518,Conveyor,2022-09-03,East,Active
M3519,Laser Cutter,2024-06-21,North,Active
M3520,Laser Cutter,2023-06-12,South,Inactive
M3521,Welder,2022-11-30,North,Inactive
M3522,Welder,2023-02-05,East,Active
M3523,Press,2023-09-14,West,Active
M3524,Conveyor,2023-04-16,South,Inactive
M3525,Packaging Unit,2023-10-26,South,Active
M3526,Compressor,2024-06-11,North,Active
M3527,Grinder,2022-10-24,North,Active
M3528,Conveyor,2023-05-21,South,Inactive
M3529,Grinder,2023-09-05,North,Active
M3530,Laser Cutter,2022-12-22,West,Active
M3531,Conveyor,2024-12-05,South,Inactive
M3532,Drill,2022-09-27,East,Active
M3533,Compressor,2024-05-30,East,Inactive
M3534,Packaging Unit,2024-03-19,South,Active
M3535,Mixer,2024-04-30,West,Active
M3536,Pump,2023-08-21,East,Active
M3537,Packaging Unit,2023-12-08,East,Active
M3538,Conveyor,2025-03-27,East,Active
M3539,Grinder,2024-07-03,West,Active
M3540,Packaging Unit,2023-06-12,East,Active
M3541,Drill,2024-10-15,North,Inactive
M3542,Lathe,2025-05-02,South,Active
M3543,Welder,2023-10-19,West,Inactive
M3544,Conveyor,2025-02-19,North,Inactive
M3545,Conveyor,2024-05-24,North,Inactive
M3546,Compressor,2024-08-15,West,Inactive
M3547,Grinder,2024-02-03,East,Active
M3548,Furnace,2024-08-29,West,Active
M3549,Furnace,2024-03-10,South,Inactive
M3550,Packaging Unit,2024-06-25,North,Inactive
M3551,3D Print,2023-04-15,East,Active
M3552,3D Print,2025-05-16,West,Active
M3553,Compressor,2024-09-27,East,Inactive
M3554,Press,2025-03-28,North,Inactive
M3555,3D Print,2023-05-12,North,Active
M3556,3D Print,2022-12-06,South,Active
M3557,Furnace,2024-09-18,South,Inactive
M3558,3D Print,2022-11-08,South,Active
M3559,3D Print,2023-03-17,North,Active
M3560,Laser Cutter,2024-09-04,South,Inactive
M3561,Grinder,2022-10-27,East,Inactive
M3562,Drill,2024-10-12,South,Active
M3563,Packaging Unit,2022-08-07,East,Inactive
M3564,CNC-Machine,2024-04-10,South,Active
M3565,Grinder,2023-10-31,West,Active
M3566,Welder,2025-07-02,North,Inactive
M3567,Packaging Unit,2023-12-25,East,Inactive
M3568,Grinder,2022-08-20,South,Active
M3569,Drill,2023-06-19,South,Inactive
M3570,Mixer,2022-09-19,South,Active
M3571,Laser Cutter,2024-12-11,West,Inactive
M3572,Press,2024-09-09,East,Active
M3573,Pump,2023-09-21,South,Inactive
M3574,3D Print,2025-03-21,South,Active
M3575,Press,2024-07-30,East,Active
M3576,Furnace,2024-02-09,East,Inactive
M3577,Laser Cutter,2023-10-13,North,Inactive
M3578,Drill,2023-04-01,North,Inactive
M3579,Press,2022-11-26,West,Inactive
M3580,Grinder,2022-09-13,East,Inactive
M3581,Lathe,2024-04-11,North,Active
M3582,Welder,2024-06-02,West,Active
M3583,Grinder,2024-09-01,North,Inactive
M3584,Mixer,2024-05-27,West,Inactive
M3585,3D Print,2023-03-17,East,Inactive
M3586,CNC-Machine,2023-05-23,South,Inactive
M3587,Grinder,2024-02-07,South,Active
M3588,Furnace,2024-08-18,East,Inactive
M3589,Conveyor,2025-01-18,West,Active
M3590,Mixer,2025-01-28,East,Inactive
M3591,Drill,2023-10-02,South,Inactive
M3592,Packaging Unit,2024-01-20,East,Active
M3593,Press,2025-05-06,West,Inactive
M3594,Compressor,2023-04-16,East,Active
M3595,Compressor,2023-09-21,East,Inactive
M3596,Conveyor,2025-07-04,West,Active
M3597,Lathe,2023-11-04,East,Active
M3598,Welder,2022-12-09,West,Active
M3599,Welder,2023-11-03,East,Inactive
M3600,Grinder,2025-02-14,South,Inactive
M3601,3D Print,2023-02-07,South,Active
M3602,Press,2023-07-19,South,Inactive
M3603,Pump,2023-11-06,West,Active
M3604,Welder,2024-02-28,West,Inactive
M3605,Grinder,2024-08-26,South,Active
M3606,Furnace,2025-07-15,North,Active
M3607,Grinder,2025-04-02,South,Active
M3608,Furnace,2024-07-13,South,Active
M3609,Grinder,2023-12-04,North,Inactive
M3610,Packaging Unit,2022-12-14,South,Active
M3611,Drill,2022-08-17,North,Active
M3612,Conveyor,2023-01-14,North,Inactive
M3613,Conveyor,2022-08-11,South,Active
M3614,Press,2022-09-02,South,Inactive
M3615,Conveyor,2024-09-22,East,Inactive
M3616,Packaging Unit,2024-03-30,North,Inactive
M3617,Lathe,2022-12-30,West,Active
M3618,Mixer,2024-06-07,North,Inactive
M3619,Drill,2025-02-12,East,Inactive
M3620,Press,2023-04-17,South,Inactive
M3621,Laser Cutter,2024-12-21,West,Inactive
M3622,Conveyor,2025-06-18,East,Inactive
M3623,Drill,2022-08-31,North,Inactive
